"category_id","category_name"
184094,Peristaltic Pumps
165736,Mercury
20947,Other Printing Services
113337,Patches
2323,"1990-99"
13578,Peugeot
53148,"Sirens, Bells & Alarm Speakers"
259665,Ramps
33769,Photos
40144,Home Furnishings
13641,Mermaids
181048,Herbicides & Fungicides
39671,Arizona
165245,Eagle
159120,Vintage
20165,Bread
7955,West & Unified (1949-Now)
184276,Strapping Hardware
41411,Bass
63802,Olympic
101270,Modem-Router Combos
3253,Airline
139590,Other Stable Accessories
183976,Industrial Tankless Water Heaters
177067,Bakeware Sets
79629,Ground Coffee
179347,Niue (1974-Now)
165820,Louisiana
184095,Piston Pumps
3227,Decorator Pieces
114236,Sea Scooters
10907,Other Reproduction Bottles
117427,Safety Vests & Life Preservers
83899,Ready-to-Paint Pottery
79692,Picnic Baskets & Backpacks
173692,Mixed Lots
36102,Other Billiards Balls
11510,Sleepwear & Robes
183294,L/Framing Squares
34058,Boats & Watercraft
179693,Prescription Glasses
258620,Meat Cutters & Slicers
156454,Books
47298,Breast Collars
25323,Screens
178184,Category 19
87099,Cots
53278,Smashing Pumpkins
263077,Collectible Figures Sealed Blind Packs
180507,Vintage Manufacture
259229,Roof Sheets & Panels
179796,Other Martial Arts Weapons
165473,Books
35631,Lunch Boxes
38062,Gold
163082,Maritime Blueprints
98035,Stargate SG-1
101925,Microdermabrasion Tools
41090,Mercury (1916-45)
73199,Dominica (until 1967)
45735,Body Fat Analyzers
163851,Vintage Blank Media
18871,Memory Cards
48091,Sleeping Bags
158981,Ice Climbing Equipment
158923,Home Gyms
260882,Faucet Accessories
119026,Violins
124511,Commercial Door Hardware
262999,Oral Flea & Tick Remedies
165256,Grocery Stores
261726,Sheets
20843,Quivers
71132,Advertisements
98855,Padlocks
50388,Pressure Washers
46728,Books & Manuals
178054,Egg & Pancake Rings
29954,Telescope Eyepieces & Lenses
262395,Jewelry
260819,Vacuum Contactors
162930,Nails
90638,Denmark
95265,Hansa
258133,Felt Discs
134761,Toddler Safety Harnesses
230,Other Stuffed Animals
104682,Other Bill Graham Memorabilia
182169,Picks
152357,"Totes, Duffel Bags"
48756,Scrapbooking
38071,Synthesizers
260940,Bubble Ice Bags & Extraction Bags
165847,Vermont
258101,Strip Brushes
29434,Beetles
182215,Parts & Accessories
260203,Planer Blades
258156,Counterbores
261615,Armor
260154,Smart Lighting Accessories
50508,LCD Hoods
183596,Test Category 4
55807,Transits & Theodolites
60409,Color
145944,Ride On Toys & Accessories
259205,Poles & Extension Poles
10827,Bichon Frisé
258505,Absinthe
13638,Sheltie/Shetland Sheepdog
16506,Kits
162225,South Africa
30564,Other Lumber & Composites
374,Other Fisher-Price (1963-Now)
134762,Car Window Signs & Decals
155244,Kimono
75040,Pain & Fever Relief
152366,Outfits
139871,Pruning Shears & Snips
175794,Swimwear
134727,Graters & Zesters
184580,CPAP Parts
183090,Fixatives
42889,Electrical Tool Kits
37572,Other Autographed NCAA Items
185161,Dental & Medical Calipers
180007,Postage Meter Supplies
84184,Heating Stoves
41420,Phasers & Shifters
147791,Lumber
149364,Boxes
80136,"Floppy, Zip & Jaz Disks"
156226,"Handmade, Handcrafted Items"
42829,San Marino
57068,Soda Fountain Machines
36277,Paddles
158776,Clothing
259868,Cork Flooring
260031,Tops & T-Shirts
36351,Other Aux Process Equipment
123490,Men
178161,Category 22
71127,Fish
185240,Spirometers & Peak Flow Meters
13611,Trucks & Cars
179382,Dominican Republic
152341,Character
258567,Commercial Roasting Pans
57053,Blankets
1268,Other Building Materials
156456,Documents
156372,Reproductions
26264,Enron
261982,Hair & Head Jewelry
179376,Other African Stamps
122909,Exhaust Fans & Ventilators
177602,Gifts that Give Back
183601,Category 5.4
104761,Posters
165241,Signs
19785,Other Wrenches
184525,Anesthesia Machines
46249,Indoor Whirlpools
259138,Buttons & Pins
183099,Color Wheels
86927,"Goblets, Glasses, Mugs"
184058,Pneumatic Controllers
160678,Bead Caps
104730,Other Rock & Pop Artists E
50710,Gelatin & Jell-O
170085,Collectors' Guides & Books
177843,Other Bicycle Electronics
165263,"Pins, Badges & Patches"
35868,Jewelry
91577,Nepal
172513,Camcorder Parts
83905,Dolls & Toys
164110,"Mouse Pads, Mats"
261760,Mouth Guards
104421,Television
69341,Lighting Units
170074,Absinthe Accessories
45034,Textile Machine Parts & Attachments
117400,Tin & Metal Pieces
181042,Swatters
175735,Baluns & Chokes
165200,Acura
259187,Lacquers
260721,Other Ski & Snowboard
4744,Belgium & Colonies
83888,"Raffia, Wire & Cord"
160665,"Woven, Rag & Braided Rugs"
165556,"Mobs, Gangsters & Criminals"
88890,Other Disney Bags & Cases
261042,CCG Dice Pouches
180964,Door Knobs & Levers
65456,Pressure Sensors
102364,A-I
30059,"Lens Adapters, Mounts & Tubes"
261790,Mouth Guards
97121,Crawler Dozers & Loaders
163084,Maritime Cleats & Chocks
102496,Chakra Sets
65460,Temperature & Humidity Sensors
2996,Wallets
3225,Display Specimens
19198,"1970-Now"
11144,Rods
3382,Two Dollars (Toonies)
258356,Arbors
13642,Pegasus
261666,Tagines
3883,Wild Turkey
37978,Rugs & Carpets
50733,Hats
181375,"Shirts, Tops & Sweaters"
41109,Proof Sets
104944,Apparel
159062,Other Baseball Clothing & Accs
156329,Patterns
177504,Stand Up Paddleboards
1152,Housewares
156414,Other WWI Reproductions
257868,Tooth Whitening Gels & Kits
165470,Figures & Statues
77996,Nutcrackers
185237,Solvent Recyclers
259159,Drawer Slide Parts
162480,Other Camera & Photo Accs
1387,"Posters, Prints, Lithos"
106273,Network Attached Storage
20318,Network Cards
39698,New Hampshire
47091,Speakers
185049,Security Camera Brackets & Mounts
180937,Sleeping Pills
257893,Impact Drivers
4077,France
257815,Dental Patient Bibs & Bib Clips
66957,Propane Scrubbers & Buffers
165636,Unbranded
185116,Security Camera Controllers & Joysticks
163862,Other DJ Equipment
260026,Sleepwear
259099,Grilles & Grille Inserts
61681,Cubicles & Systems Furniture
11981,Eisenhower (1971-78)
35658,"Bottles, Decanters & Jugs"
93720,"Manuals, Guides & Catalogs"
169291,Women's Bags & Handbags
258278,PCB Soldering Equipment
46731,Densitometers
181291,Setars
67052,Other Welding Protective Gear
259664,Radios & Accessories
97093,Price Guides & Publications
104936,Posters
70094,Bahrain (until 1971)
179281,Golf Equipment Tools & Supplies
182170,Rests & Pads
163769,Replacement Parts & Tools
177659,Straightening & Curling Irons
427,Other Magic Collectibles
95111,"Cups, Mugs & Steins"
156,X-Files
50306,Musical Toys
260414,Golf Ferrules
177902,Other Tactical & Duty Gear
1245,Printers
73418,Baseballs
19202,Pre-1946
159091,Glow Sticks
259250,Accents & Trim
181957,High Voltage Probes
163987,Bloc Party
175779,Swimwear
160670,Other Leathercraft Accessories
184502,Examination & Operation Tables
599,Vanity Accessories
183948,Extension & Compression Springs
42258,Hex Keys & Hex Wrenches
57006,Pallets
165480,Boxes
182954,BGA Reballing Stations & Kits
164121,"1970-79"
165277,Woodpeckers
67083,DVD+RW Disks
66888,Plows
101976,Nuts
44005,Numbers
14028,Clothing & Hats
257979,Mixes
184127,Valve Subplates
3179,"Other Healthcare, Lab & Dental"
43421,Cooking Thermometers
1408,Lamp Shades
261066,Stickers & Decals
163996,DragonForce
4786,MiniDisc Decks
177875,Socks
36249,Decoys
260454,Heat Exchangers
184270,Damage Indicator Labels
116642,Glass Blowing
156361,Canada
11141,Creels
385,Other Paper Money of the World
45101,Video Game Memorabilia
67698,Bracelet
183849,Lockout/Tagout (LOTO) Tags
260102,Refrigeration Compressor Racks
1468,Really Weird
103966,Israel
41406,Bodies
181490,Other Folk & World
183967,Ducting Installation Tools
258645,"Vending Carts, Stands & Kiosks"
122935,Washing Up Bowls
260589,Water Softeners
183293,French & Hip Curves
257877,Dental Examination Chairs
3299,Filing Cabinets
64627,Vintage Tubes & Tube Sockets
184142,Water Pressure Reducing Valves
2920,Windsurfing
13889,Pins
261025,Pond Vacuum Parts
127419,Egypt
158431,Badges
73169,Splitters
183189,Smocking Pleaters
48705,Headsets & Earpieces
105520,Boys' Formal Occasion
67074,Other Copiers & Copier Equipment
183175,Cutting Mats
122771,Wardrobes
71013,Signs
259184,Mailbox Hardware
48825,Marines
50723,Italian Greyhound
109700,Bubble Cushioning Wrap
104962,Misfits
183289,Pins
171188,Price Guides & Publications
184561,Ostomy Pouches & Support Belts
182953,Other Soldering Consumables
104703,Photos
72874,Glucose Monitors
181135,Golf Gloves
47167,Norway
66727,Blankets & Throws
150106,Animals
185057,Smart Garage Door Openers
181365,Coats & Jackets
37563,Attributes6_Test
183753,Other Parts & Accessories
119019,Vintage Pro Audio Equipment
44932,"USB Cables, Hubs & Adapters"
60323,Black & White
50811,Bowling Pins
48123,Vinegar
184585,Acupressure
50714,Decals & Stickers
265,Sheets
78999,Lens Hoods
71318,Wall Ovens
259251,Baseboard Molding
183301,Pressing Paper
258408,Double Angle Collets
260982,Activewear Jackets
167978,Pizza Hut
179277,Tattoo Stencils & Accessories
10770,KLM
170103,Party Decorations
27266,Postcards
1315,Buick
165223,Canadian Mist
41191,"Unspecified, Unknown Date"
40145,Lawn & Garden
182102,Asthma
156266,Mugs & Cups
73194,Cayman Islands
258252,Rubber Round Tubes
260826,Control Switches
162081,Quilt Blocks & Tops
184579,CPAP Comfort & Travel
69573,Flash Adapters
181717,PLC Ethernet & Communication
3893,Other Retail Store Ads
179993,Fishing Carts & Wagons
56615,Servos & Servo Accessories
164124,"2000-Now"
185191,Dissolved Oxygen Meters
50744,Michelob
111291,Duck Decoys
75207,Push-Pull Golf Carts
172510,Keyboards & Keypads
151620,Axes & Hatchets
180923,Airbrush Tents
162036,Diaper Coupons
95270,Baby Ty
258737,Cook & Server Shirts
2354,Other Pink Floyd Memorabilia
2574,Child Size
166726,Tree Stands & Skirts
165741,Model Cars & Trucks
181792,Vibration Sensors
15913,Equipment
171273,Dictionaries & Reference
71008,Jewelry
48709,Speakers
260564,Other Shower & Bathtub Accessories
164085,Social Distortion
183798,Pest Control Fill Fabrics
100180,Magnet & Enameled Wire
38070,Samplers & Sequencers
42340,Air Tools
165817,Iowa
58102,Exercise Bikes
34054,Control Line & Free Flight
20677,Juicers
181310,Fletches
260451,Compressors
183927,Push-In Rivets
168220,Snap 'N Style
70901,"Skirts, Skorts & Dresses"
177758,Badges & Pins
47579,Practice Pads
197,Other Movie Memorabilia
3216,Mammals
165194,Banks
163874,License Plates & Signs
261596,Ashtrays
178182,Category 17
260153,Lighting Accessories
53,Other Autographed MLB Items
173628,Honduras
165465,Masks
36151,"Downrigger, Outrigger Gear"
767,Fast Food
130147,Furniture Dollies & Castors
50712,Soap
258251,Rubber Round Rods
184076,Metering & Dosing Pumps
184343,Hearing Protection Earmuffs
141474,Shoe Brushes
384,Other Fishing
14438,Space
67211,Yugoslavia
13876,Machining
13770,Relics
181303,Release Aids
19034,Vintage Manufacture
4669,Commercial Radios
261264,Mirrors
257968,Mayo & Salad Creams
183996,Faucet & Hydrant Repair Kits
40004,"Other Test, Measurement & Inspection"
45065,Mixed Lots
185192,Electrocautery & Electrosurgery
117006,Refills
258163,Drill Bit Extensions and Sets
45800,Floor & Wall Tiles
180341,Control Device Parts
261673,Plates
260032,Underwear
67075,Parts & Accessories
109697,Drawstring Bags
61816,"Boosters, Extenders & Antennas"
260297,Linear Nuts
122773,Eye Drops & Wash
183607,Category 5.10
167960,Zambia
183881,Hard Hats & Bump Caps
260208,Router Templates & Guides
40502,"Rock, Gravel & Sand"
87141,Camping Cookware
184102,Broom Heads
259240,Posts
145832,El Salvador
260179,Detail Sanding Sheets
7281,Other Fountain Pens
53294,Other Police & Turnout Gear
98923,"35mm Cameras"
44002,Marvel
3405,Double Florin
183161,Other Woodworking Supplies
165749,Airshows
156485,"1980-Last Year"
181364,Base Layers
19161,Quilting Tools & Equipment
261034,Fly Tying Materials
183384,Spur Straps
261642,Snow Globes
58152,Pneumatic Nailers
26204,Other Surveying Equipment
51032,Model Railroads & Trains
257889,Portable Air Compressors
160725,Other Machine Embroidery
61312,Remote Controls
261882,Bells
39653,Postcards & Cards
96428,Styling Capes & Gowns
183675,Candle & Soap Pouring Pots
546,Commemorative
159699,Fire Engine Accessories
184184,Forklift Motors
58510,Greece
149378,Animals
183408,Sweat Scrapers
11674,Cutters & Scissors
258071,Gear Cutting Machines
108863,Weezer
149383,Celebrities
21232,Other Winter Sport Accessories
164045,King Crimson
258321,Miter Saws
260188,Sanding Kits
85999,Marilyn Manson
85879,Kitchen Cabinets
258663,Refrigerated Display Cases
260869,Baseboard Molding
183790,Catch & Release Traps
60210,Bouvier des Flandres
29896,Posters
35948,US: Maryland
39481,Spain
164054,My Chemical Romance
4107,Other Countries
185165,Gutta Percha Cutters & Trimmers
182211,RC Hardware & Fasteners
47148,Other US Stamp Covers
184158,Tilt-Trucks & Hoppers
47931,Men's Razor Blades
178101,Category 14
185277,Microscope Micrometers
180533,Contemporary Manufacture
183852,Other Lockout/Tagout (LOTO)
183213,Felting Mats
258005,"Jerky, Dried & Cured Meats"
171135,Display Cases & Stands
162983,Masks
182062,Suspenders/Braces
20513,Wind Chimes
18826,Black & White
55842,Bulk Food
116689,Idea Books & Instructions
161826,Sinkers & Weights
29985,Enlargement Equipment
181719,PLC Positioning Modules
1301,Other Inline & Roller Skating
7279,Other Collectible Ballpoint
12605,Residential
260439,Industrial Water Heater Parts
152541,Traction & Trolleys
165271,Finches
162174,Jamaica
258062,Boring Machines
259005,Work Tables
65522,Warehouse Forklifts & Stackers
122689,Glitter
166770,Chad
258664,Undercounter Refrigerators & Freezers
179653,Perforation Gauges
181396,Portable Showers
158744,Little People (1997-Now)
185105,Clothes Brushes
183759,Sweeper Filters
173634,Concert Tickets
179814,Kettlebells
170076,Disney Dollars
183403,Hoof Picks
65509,"Cable Cleats, Clamps & Ties"
1417,Other Orig. Int'l Lobby Cards
41440,Bells & Chimes
43533,Flags
158422,Candy
39672,Arkansas
3457,Tokens: Transit
98841,Other Home Painting Supplies
258144,Spiral & Cartridge Rolls
184262,CD/DVD Mailers
156438,Other WWII Reproductions
261775,Protective Gear
82978,Protective Envelopes
261611,Collectible Spoons
173631,Mexico (1905-Now)
165663,"Unspecified, Unknown Date"
259284,"Solar Battery Chargers, Maintainers & Kits"
258594,"Wok, Mongolian Barbecue & Stock Pot Ranges"
92152,Mining Equipment
116496,Pottery Tools & Sets
74990,Bath Brushes & Sponges
4193,Other Vintage Computing
183972,HVAC & Refrigeration Leak Sealants
165611,Machine Parts & Accessories
127431,Togo
184118,Butterfly Valves
258404,"5C Collets"
258513,Hot Water Boilers & Dispensers
258837,Pot & Wok Filler Faucets
146532,Other Baby Keepsakes
163050,Butter Dishes
66723,Toilet Brushes & Holders
67159,Commercial Toasters
42883,Light Bulbs & Lamps
18928,Ball Markers
260452,Condensers
3441,South Pacific
148648,Tremolos
97042,Gloves - Martial Arts
183700,Macramé Kits
11175,Other Enterprise Networking
27289,Jerseys
556,"1960-79"
4000,British
152352,Dresses & Tutus
160662,Socks & Slippers
50761,Peter Pan
105516,Tiaras & Headbands
47042,Stands
2994,Gloves & Mittens
81967,"Gobos, Gels, Filters & Lenses"
183202,Punch Needle Patterns
165862,"Greece, Turkey & Balkan States"
165770,Triumph
181342,Baseball Shirts & Jerseys
13738,Indonesian
897,Poisons
168257,Other Warmachine & Hordes
162147,Somalia
177818,Headset Spacers
10837,Dachshund
168052,Reproductions
183343,Decorating Pens & Presses
75066,Stairlifts & Elevators
112563,Nail Practice & Display
3434,Germany
261684,Whisky & Liquor Glasses
184618,Headphone Parts
259280,Electrical Outlets & Receptacles
67228,Boring Machines
258250,Rubber Hex Tubes
26224,Other Material Handling
184572,Ostomy Aids
262399,Paperweights
259220,Transom Windows
181311,Nocks
112958,Wristbands
115699,Garage Doors
257867,Syringe Filters
165239,Advertising-Print
51920,Pants
79000,Other Lenses & Filters
4074,Other British WWII Orig. Items
260953,Complete Growing Kits
72359,Packing Paper
166727,Wall Décor
160919,Rifle
129768,Key Fobs
71260,Upright & Chest Freezers
156428,Australia
51169,Cabling Tools
177895,Tactical Patches
151721,Stained Glass Windows
20854,Helmets
258211,"Extension, Pulley & Nut Taps"
146247,Leashes & Head Collars
4133,Brochures
262404,Suncatchers & Window Panels
35936,British Vehicles
18805,Car Subwoofers
57267,Other Bike Components & Parts
100004,Blood Pressure Machines & Monitors
165781,Newspapers
183837,Other Access Control Equipment
46531,Beef Cattle
